id,v4,v5,v6,Grupos
94.0,580.0,27.2,0.0045022827427646,2
95.0,578.0,27.1,0.0044664535814123,2
96.0,576.5,27.2,0.0044747382697237,2
97.0,580.0,27.2,0.0044747382697237,2
98.0,572.5,27.2,0.0044747382697237,2
99.0,567.0,27.2,0.0044747382697237,2
100.0,568.0,27.2,0.0044747382697237,2
101.0,574.5,27.2,0.0044747382697237,2
102.0,564.3,27.2,0.0044747382697237,2
103.0,563.0,27.2,0.0044747382697237,2
104.0,564.5,27.1,0.0044664535814123,2
105.0,566.3,27.2,0.0044600780916704,2
106.0,562.0,27.1,0.0044581691122164,2
107.0,565.5,27.1,0.0044308755512491,2
108.0,570.0,27.1,0.0044308755512491,2
109.0,562.0,27.1,0.0044527627463623,2
110.0,560.0,27.1,0.0044308755512491,2
111.0,558.0,27.1,0.0044308755512491,2
112.0,556.0,27.1,0.0044308755512491,2
113.0,557.0,27.1,0.0044308755512491,2
114.0,556.5,27.1,0.0044084694316274,2
115.0,557.5,27.1,0.0044159270076148,2
116.0,555.0,27.1,0.0044109540549776,2
117.0,555.0,27.1,0.0044010229670859,2
118.0,553.0,27.1,0.0044010229670859,2
119.0,549.5,27.1,0.0044010229670859,2
120.0,548.5,27.1,0.0044010229670859,2
121.0,551.5,27.1,0.0044010229670859,2
122.0,548.5,27.1,0.0044010229670859,2
123.0,548.0,27.1,0.0044010229670859,2
124.0,547.5,27.1,0.0044010229670859,2
125.0,553.0,27.1,0.0044010229670859,2
126.0,547.5,27.1,0.0043875123613343,2
127.0,548.7,27.1,0.004392011825806,2
128.0,540.0,27.1,0.004374038354454,2
129.0,538.0,27.1,0.004374038354454,2
130.0,542.0,27.1,0.004374038354454,2
131.0,542.0,27.1,0.004374038354454,2
132.0,538.0,27.1,0.004374038354454,2
133.0,537.7,27.1,0.004374038354454,2
134.0,537.5,27.1,0.004374038354454,2
135.0,536.0,27.1,0.004374038354454,2
136.0,534.5,27.1,0.004361942969453,2
137.0,532.5,27.1,0.0043498770977448,2
138.0,530.0,27.1,0.0043659714821212,2
139.0,529.5,27.1,0.004353838771225,2
140.0,531.0,27.1,0.004365911527171,2
141.0,533.3,27.0,0.0043417246100049,2
142.0,531.0,27.0,0.004345734782707,2
143.0,529.0,27.0,0.004345734782707,2
144.0,528.5,27.0,0.004345734782707,2
145.0,525.0,27.0,0.004333714055788,2
146.0,528.5,27.0,0.004333714055788,2
147.0,530.5,27.0,0.004333714055788,2
148.0,528.0,26.9,0.0043159356730849,2
149.0,526.0,26.9,0.0043159356730849,2
150.0,530.0,26.9,0.0043159356730849,2
151.0,533.3,26.9,0.0043159356730849,2
152.0,529.0,26.9,0.0043159356730849,2
153.0,528.0,26.9,0.0043159356730849,2
154.0,526.0,26.9,0.0043159356730849,2
155.0,526.0,26.9,0.0043159356730849,2
156.0,521.0,26.8,0.004299774382784,2
157.0,518.0,26.8,0.004299774382784,2
158.0,515.5,26.8,0.004299774382784,2
159.0,520.0,26.8,0.004299774382784,2
160.0,523.5,26.8,0.0042961382074072,2
161.0,525.5,26.8,0.004299774382784,2
162.0,525.5,26.8,0.004299774382784,2
163.0,514.0,26.8,0.004299774382784,2
164.0,518.0,26.7,0.0042852299346037,2
165.0,518.0,26.7,0.0042852299346037,2
166.0,520.0,26.7,0.0042852299346037,2
167.0,521.0,26.7,0.0042589218620879,2
168.0,518.0,26.6,0.0042428620368527,2
169.0,517.0,26.6,0.0042508918465092,2
170.0,511.5,26.6,0.0042428620368527,2
171.0,514.0,26.6,0.0042640030849451,2
172.0,515.5,26.6,0.0042348324331106,2
173.0,517.0,26.5,0.0042268030352749,2
174.0,515.0,26.5,0.0042268030352749,2
175.0,512.0,26.5,0.0042268030352749,2
176.0,515.0,26.5,0.0042268030352749,2
177.0,511.0,26.6,0.0042478938027101,2
178.0,514.0,26.5,0.0042268030352749,2
179.0,508.0,26.4,0.004217970935468,2
180.0,509.8,26.5,0.00422238695423,2
181.0,508.8,26.4,0.004217970935468,2
182.0,508.5,26.4,0.004217970935468,2
183.0,507.0,26.4,0.0042091390847878,2
184.0,507.0,26.4,0.0042091390847878,2
185.0,503.5,26.4,0.0042091390847878,2
186.0,504.0,26.4,0.0042091390847878,2
187.0,504.0,26.4,0.0042091390847878,2
188.0,500.5,26.3,0.0041906371261489,2
189.0,500.0,26.3,0.0041930818126841,2
190.0,503.5,26.3,0.0041930818126841,2
191.0,503.0,26.2,0.0041729820221962,2
192.0,502.5,26.2,0.0041729820221962,2
193.0,502.0,26.2,0.004152962010384,2
194.0,502.0,26.2,0.0041700591491723,2
195.0,502.5,26.2,0.004152962010384,2
196.0,497.0,26.2,0.004152962010384,2
197.0,501.5,26.1,0.0041449836951418,2
198.0,504.0,26.1,0.0041449836951418,2
199.0,501.0,26.1,0.0041370055832131,2
200.0,493.8,26.1,0.0041370055832131,2
201.0,500.0,26.1,0.0041370055832131,2
202.0,504.5,26.1,0.0041370055832131,2
203.0,504.0,26.1,0.0041290276745903,2
204.0,501.0,26.1,0.0041370055832131,2
205.0,499.0,26.0,0.0041210499692655,2
206.0,502.0,26.0,0.0041210499692655,2
207.0,503.5,26.0,0.0041210499692655,2
208.0,500.7,26.0,0.0041210499692655,2
209.0,493.0,26.0,0.0041210499692655,2
210.0,492.5,26.0,0.0041210499692655,2
211.0,493.0,26.0,0.0041210499692655,2
212.0,495.5,25.9,0.0041034997331217,2
213.0,492.7,26.0,0.0041210499692655,2
214.0,490.0,26.0,0.0041210499692655,2
215.0,493.0,25.9,0.0041093497025164,2
216.0,494.7,25.9,0.0041034997331217,2
217.0,496.0,25.9,0.0041034997331217,2
218.0,491.0,25.9,0.0041034997331217,2
219.0,490.5,25.8,0.0040955226782985,2
220.0,490.0,25.8,0.0040955226782985,2
221.0,491.0,25.9,0.0041034997331217,2
222.0,491.7,25.9,0.0041034997331217,2
223.0,493.5,25.9,0.0041034997331217,2
224.0,493.8,25.9,0.0040925677695015,2
225.0,490.0,25.8,0.0040955226782985,2
226.0,488.0,25.8,0.0040875458267406,2
227.0,490.0,25.8,0.0040875458267406,2
228.0,487.0,25.8,0.0040875458267406,2
229.0,492.5,25.7,0.0040665556071492,2
230.0,493.5,25.7,0.0040665556071492,2
231.0,493.3,25.8,0.0040735423039188,2
232.0,488.0,25.7,0.0040665556071492,2
233.0,487.5,25.8,0.0040875458267406,2
234.0,485.3,25.7,0.0040595789370638,2
235.0,484.0,25.7,0.0040456556277947,2
236.0,489.0,25.7,0.0040456556277947,2
237.0,488.0,25.7,0.0040665556071492,2
238.0,493.0,25.8,0.0040875458267406,2
239.0,491.0,25.7,0.0040456556277947,2
240.0,488.0,25.7,0.0040665556071492,2
241.0,487.2,25.7,0.0040665556071492,2
242.0,489.0,25.7,0.0040456556277947,2
243.0,489.0,25.8,0.0040875458267406,2
244.0,486.0,25.7,0.0040456556277947,2
245.0,484.7,25.7,0.0040595789370638,2
246.0,485.0,25.7,0.0040456556277947,2
247.0,487.0,25.7,0.0040456556277947,2
248.0,492.0,25.7,0.0040456556277947,2
249.0,490.7,25.7,0.0040456556277947,2
250.0,488.0,25.7,0.0040456556277947,2
251.0,485.5,25.7,0.0040456556277947,2
252.0,486.0,25.7,0.0040456556277947,2
253.0,485.5,25.7,0.0040456556277947,2
254.0,486.0,25.7,0.0040456556277947,2
255.0,480.0,25.7,0.0040456556277947,2
256.0,481.0,25.7,0.0040456556277947,2
257.0,481.7,25.7,0.0040456556277947,2
258.0,485.5,25.7,0.0040456556277947,2
259.0,485.0,25.7,0.0040456556277947,2
260.0,473.0,25.7,0.0040456556277947,2
261.0,475.0,25.7,0.0040456556277947,2
262.0,486.0,25.7,0.0040456556277947,2
263.0,481.5,25.7,0.0040456556277947,2
264.0,483.0,25.7,0.0040456556277947,2
265.0,479.0,25.7,0.0040456556277947,2
266.0,479.0,25.7,0.0040456556277947,2
267.0,479.0,25.7,0.0040456556277947,2
268.0,479.0,25.7,0.0040331952510965,2
269.0,479.0,25.7,0.0040456556277947,2
270.0,477.0,25.7,0.0040456556277947,2
271.0,477.5,25.7,0.0040456556277947,2
272.0,477.5,25.7,0.0040207687259132,2
273.0,480.0,25.7,0.0040331952510965,2
274.0,480.0,25.7,0.0040207687259132,2
275.0,482.0,25.7,0.0040331952510965,2
276.0,480.3,25.7,0.00402904931868,2
277.0,477.5,25.7,0.0040331952510965,2
278.0,476.0,25.7,0.0040207687259132,2
279.0,479.0,25.7,0.0040456556277947,2
280.0,471.0,25.7,0.0040456556277947,2
281.0,474.0,25.7,0.0040207687259132,2
282.0,477.5,25.7,0.0040207687259132,2
283.0,476.0,25.7,0.0040331952510965,2
284.0,474.2,25.7,0.0040207687259132,2
285.0,475.0,25.7,0.0040456556277947,2
286.0,476.5,25.7,0.0040207687259132,2
287.0,474.5,25.7,0.0040331952510965,2
288.0,478.0,25.7,0.0040207687259132,2
289.0,475.3,25.7,0.0040207687259132,2
290.0,477.0,25.7,0.0040207687259132,2
291.0,475.5,25.7,0.0040207687259132,2
292.0,477.5,25.7,0.0040207687259132,2
293.0,477.5,25.7,0.0040207687259132,2
294.0,478.0,25.7,0.0040207687259132,2
295.0,473.5,25.7,0.0040207687259132,2
296.0,472.5,25.7,0.0040207687259132,2
297.0,472.0,25.7,0.0040207687259132,2
298.0,469.5,25.7,0.0040207687259132,2
299.0,466.7,25.7,0.0040207687259132,2
300.0,467.0,25.7,0.0040207687259132,2
301.0,469.5,25.7,0.0040207687259132,2
302.0,469.0,25.6,0.0039828280977347,2
303.0,471.0,25.7,0.0040207687259132,2
304.0,469.0,25.7,0.0040207687259132,2
305.0,467.3,25.7,0.0040080901284194,2
306.0,471.5,25.6,0.0040017627376905,2
307.0,471.7,25.6,0.0039954432745418,2
308.0,475.0,25.7,0.0040207687259132,2
309.0,471.0,25.6,0.0039828280977347,2
310.0,471.0,25.6,0.0039828280977347,2
311.0,471.0,25.6,0.0040017627376905,2
312.0,474.5,25.6,0.0040017627376905,2
313.0,475.5,25.6,0.0039828280977347,2
314.0,474.0,25.6,0.0039828280977347,2
315.0,469.0,25.6,0.0039828280977347,2
316.0,474.0,25.6,0.0039828280977347,2
317.0,474.0,25.6,0.0039828280977347,2
318.0,468.5,25.6,0.0039828280977347,2
319.0,469.5,25.6,0.0039828280977347,2
320.0,472.5,25.6,0.0039828280977347,2
321.0,467.5,25.6,0.0039828280977347,2
322.0,469.0,25.6,0.0039828280977347,2
323.0,466.5,25.6,0.0039749994237992,2
324.0,469.5,25.5,0.0039671709456754,2
325.0,469.0,25.5,0.0039671709456754,2
326.0,467.0,25.5,0.0039671709456754,2
327.0,467.3,25.5,0.0039671709456754,2
328.0,467.0,25.5,0.0039671709456754,2
329.0,464.5,25.5,0.0039671709456754,2
330.0,466.0,25.4,0.0039585598458929,2
331.0,473.0,25.5,0.0039671709456754,2
332.0,475.0,25.4,0.0039499489830239,2
333.0,471.0,25.4,0.0039499489830239,2
334.0,470.0,25.4,0.0039499489830239,2
335.0,466.2,25.4,0.0039499489830239,2
336.0,467.0,25.4,0.0039499489830239,2
337.0,473.0,25.4,0.0039499489830239,2
338.0,468.0,25.4,0.0039499489830239,2
339.0,463.0,25.4,0.0039499489830239,2
340.0,466.0,25.4,0.0039499489830239,2
341.0,467.0,25.4,0.0039499489830239,2
342.0,468.0,25.3,0.003934293475653,2
343.0,468.0,25.4,0.0039499489830239,2
344.0,468.0,25.3,0.003934293475653,2
345.0,465.5,25.3,0.003942121131448,2
346.0,464.0,25.4,0.0039499489830239,2
347.0,464.5,25.3,0.003942121131448,2
348.0,465.7,25.3,0.003934293475653,2
349.0,465.8,25.4,0.0039460350327629,2
350.0,464.0,25.4,0.0039499489830239,2
351.0,467.0,25.4,0.0039499489830239,2
352.0,466.5,25.4,0.0039377674602206,2
353.0,465.0,25.4,0.0039499489830239,2
354.0,462.0,25.4,0.0039499489830239,2
355.0,459.7,25.4,0.0039499489830239,2
356.0,458.0,25.3,0.003934293475653,2
357.0,462.5,25.3,0.003942121131448,2
358.0,467.0,25.3,0.003934293475653,2
359.0,466.5,25.3,0.003934293475653,2
360.0,463.0,25.3,0.003934293475653,2
361.0,465.0,25.3,0.003934293475653,2
362.0,463.2,25.3,0.003934293475653,2
363.0,460.0,25.3,0.003934293475653,2
364.0,457.0,25.3,0.003934293475653,2
365.0,456.0,25.3,0.003934293475653,2
366.0,454.0,25.2,0.0039381769514503,2
367.0,454.0,25.2,0.0039321786559957,2
368.0,458.0,25.3,0.0039562161765309,2
369.0,456.0,25.2,0.0039202041885661,2
370.0,456.5,25.2,0.0039381769514503,2
371.0,458.5,25.2,0.0039381769514503,2
372.0,459.7,25.3,0.0039441826315888,2
373.0,464.0,25.2,0.0039381769514503,2
374.0,465.0,25.2,0.0039311126614506,2
375.0,461.0,25.2,0.003942047886573,2
376.0,458.5,25.2,0.0039311126614506,2
377.0,459.0,25.2,0.003942047886573,2
378.0,451.0,25.2,0.003942047886573,2
379.0,456.0,25.2,0.003942047886573,2
380.0,463.0,25.2,0.003942047886573,2
381.0,461.7,25.2,0.003942047886573,2
382.0,458.0,25.2,0.003942047886573,2
383.0,450.0,25.2,0.003942047886573,2
384.0,457.0,25.2,0.003942047886573,2
385.0,456.0,25.2,0.003942047886573,2
386.0,456.0,25.2,0.003942047886573,2
387.0,461.0,25.2,0.003942047886573,2
388.0,463.0,25.2,0.003942047886573,2
389.0,460.0,25.2,0.003942047886573,2
390.0,456.0,25.2,0.003942047886573,2
391.0,454.5,25.2,0.003942047886573,2
392.0,448.5,25.2,0.003942047886573,2
393.0,453.5,25.2,0.003942047886573,2
394.0,454.0,25.2,0.003942047886573,2
395.0,454.0,25.2,0.003942047886573,2
396.0,450.5,25.2,0.0039491319513775,2
397.0,453.0,25.2,0.0039491319513775,2
398.0,457.0,25.2,0.0039202041885661,2
399.0,452.5,25.2,0.0039202041885661,2
400.0,449.0,25.2,0.0039202041885661,2
401.0,458.7,25.2,0.0039202041885661,2
402.0,454.5,25.2,0.0039202041885661,2
403.0,455.5,25.2,0.003927248752824,2
404.0,453.5,25.2,0.003927248752824,2
405.0,452.0,25.3,0.003934293475653,2
406.0,451.5,25.3,0.003934293475653,2
407.0,451.0,25.3,0.003934293475653,2
408.0,450.3,25.4,0.0039366164945272,2
409.0,450.0,25.4,0.003941824282307,2
410.0,453.5,25.4,0.0039377674602206,2
411.0,454.0,25.4,0.0039256190724371,2
412.0,452.5,25.4,0.0039377674602206,2
413.0,454.0,25.4,0.0039256190724371,2
414.0,457.0,25.4,0.0039256190724371,2
415.0,450.3,25.5,0.0039370291117239,2
416.0,451.0,25.5,0.0039427342873644,2
417.0,451.0,25.5,0.0039427342873644,2
418.0,449.0,25.4,0.0039220346565542,2
419.0,449.0,25.5,0.0039427342873644,2
420.0,450.0,25.4,0.0039220346565542,2
421.0,449.0,25.4,0.0039220346565542,2
422.0,445.0,25.5,0.0039427342873644,2
423.0,443.0,25.4,0.0039014213909368,2
424.0,446.5,25.5,0.0039427342873644,2
425.0,446.0,25.5,0.0039427342873644,2
426.0,451.5,25.5,0.0039427342873644,2
427.0,445.0,25.4,0.0039256190724371,2
428.0,449.0,25.4,0.0039256190724371,2
429.0,451.7,25.4,0.0039256190724371,2
430.0,452.0,25.4,0.0039256190724371,2
431.0,451.0,25.4,0.0039256190724371,2
432.0,450.0,25.3,0.0039057485667059,2
433.0,450.0,25.4,0.0039256190724371,2
434.0,448.0,25.4,0.0039256190724371,2
435.0,450.7,25.4,0.0039256190724371,2
436.0,450.0,25.4,0.0039256190724371,2
437.0,446.0,25.4,0.0039377674602206,2
438.0,444.0,25.4,0.0039256190724371,2
439.0,447.5,25.4,0.0039316891293167,2
440.0,443.3,25.4,0.0039337143198017,2
441.0,443.5,25.3,0.0039178397386948,2
442.0,444.0,25.3,0.0039178397386948,2
443.0,449.0,25.3,0.0039299639010674,2
444.0,449.3,25.3,0.003934293475653,2
445.0,448.0,25.3,0.0039221605364855,2
446.0,449.5,25.2,0.0039151376747144,2
447.0,450.0,25.2,0.003927248752824,2
448.0,447.0,25.2,0.0039202041885661,2
449.0,446.0,25.2,0.0039202041885661,2
450.0,443.0,25.2,0.0039040925417633,2
451.0,444.0,25.2,0.0039121410526842,2
452.0,444.5,25.2,0.0039202041885661,2
453.0,445.0,25.2,0.0039202041885661,2
454.0,451.0,25.2,0.0039202041885661,2
455.0,450.0,25.2,0.0039202041885661,2
456.0,444.0,25.2,0.0039202041885661,2
457.0,443.0,25.2,0.0039202041885661,2
458.0,438.5,25.1,0.0039045501690233,2
459.0,441.0,25.1,0.0039045501690233,2
460.0,444.0,25.1,0.0039045501690233,2
461.0,441.5,25.1,0.0039123770809183,2
462.0,441.0,25.1,0.0039045501690233,2
463.0,439.5,25.1,0.0039045501690233,2
464.0,441.0,25.1,0.0039045501690233,2
465.0,442.0,25.1,0.0039045501690233,2
466.0,441.0,25.1,0.0039045501690233,2
467.0,436.0,25.1,0.0039045501690233,2
468.0,442.5,25.1,0.0039045501690233,2
469.0,446.0,25.1,0.0039045501690233,2
470.0,443.0,25.1,0.0039045501690233,2
471.0,437.5,25.1,0.0039045501690233,2
472.0,440.5,25.1,0.0039045501690233,2
473.0,439.5,25.1,0.0038967234528739,2
474.0,443.0,25.0,0.0038888969324628,2
475.0,443.0,25.0,0.0038888969324628,2
476.0,438.5,25.0,0.0038888969324628,2
477.0,438.0,25.0,0.0038888969324628,2
478.0,442.3,25.0,0.0038888969324628,2
479.0,448.0,25.0,0.0038888969324628,2
480.0,447.5,25.1,0.0039045501690233,2
481.0,445.8,25.1,0.0038865014883685,2
482.0,439.0,25.0,0.0038649453970209,2
483.0,440.0,25.1,0.0038805016282998,2
484.0,441.5,25.1,0.0038805016282998,2
485.0,439.0,25.1,0.00387531613195,2
486.0,439.0,25.0,0.0038649453970209,2
487.0,437.5,25.1,0.0038805016282998,2
488.0,437.5,25.1,0.0038607723400945,2
489.0,439.3,25.1,0.0038805016282998,2
490.0,443.0,25.1,0.0038805016282998,2
491.0,440.5,25.0,0.0038411240057139,2
492.0,442.3,25.0,0.0038411240057139,2
493.0,440.7,25.0,0.0038411240057139,2
494.0,440.0,25.0,0.0038411240057139,2
495.0,439.0,25.0,0.0038411240057139,2
496.0,442.0,25.0,0.0038411240057139,2
497.0,443.5,25.0,0.0038411240057139,2
498.0,445.0,25.0,0.0038411240057139,2
499.0,445.0,25.0,0.0038411240057139,2
500.0,442.5,25.1,0.0038488537904606,2
501.0,440.0,25.1,0.0038565837661514,2
502.0,439.5,25.0,0.0038411240057139,2
503.0,438.5,25.0,0.0038411240057139,2
504.0,435.0,25.0,0.0038411240057139,2
505.0,439.5,25.0,0.0038411240057139,2
506.0,440.5,25.0,0.0038411240057139,2
507.0,439.5,25.0,0.0038411240057139,2
508.0,441.0,25.0,0.0038411240057139,2
509.0,442.0,25.0,0.0038411240057139,2
510.0,445.0,25.0,0.0038411240057139,2
511.0,444.0,25.0,0.0038411240057139,2
512.0,445.0,25.0,0.0038411240057139,2
513.0,444.0,24.9,0.0038241191513591,2
514.0,443.0,24.9,0.0038241191513591,2
515.0,448.0,24.9,0.0038241191513591,2
516.0,443.0,24.9,0.0038444894380611,2
517.0,440.0,24.9,0.0038444894380611,2
518.0,440.0,24.9,0.0038241191513591,2
519.0,441.0,24.9,0.0038376898381808,2
520.0,440.5,24.9,0.0038444894380611,2
521.0,444.5,24.9,0.0038444894380611,2
522.0,446.0,25.0,0.0038649453970209,2
523.0,442.5,24.9,0.0038444894380611,2
524.0,439.0,24.9,0.0038241191513591,2
525.0,441.0,24.9,0.00384783443575,2
526.0,438.3,24.9,0.00384783443575,2
527.0,439.5,24.9,0.003832009888551,2
528.0,440.8,25.0,0.0038547066897316,2
529.0,437.0,24.9,0.0038376898381808,2
530.0,440.5,24.9,0.0038563897994317,2
531.0,442.2,24.9,0.003852112088353,2
532.0,435.0,24.9,0.00384783443575,2
533.0,435.5,24.9,0.00384783443575,2
534.0,432.0,24.9,0.00384783443575,2
535.0,439.5,24.9,0.00384783443575,2
536.0,442.5,24.8,0.003828207383264,2
537.0,438.5,24.9,0.00384783443575,2
538.0,435.5,24.8,0.003828207383264,2
539.0,437.3,24.9,0.0038347407576409,2
540.0,437.0,24.9,0.00384783443575,2
541.0,438.0,24.8,0.0038216829715412,2
542.0,435.0,24.8,0.0038222946543557,2
543.0,440.0,24.8,0.0038086609947265,2
544.0,441.3,24.8,0.0038138136287536,2
545.0,435.0,24.9,0.0038189663476304,2
546.0,432.0,24.9,0.0038241191513591,2
547.0,435.5,24.9,0.0038241191513591,2
548.0,444.0,24.9,0.0038241191513591,2
549.0,444.5,24.8,0.0038163899775856,2
550.0,446.0,24.9,0.0038241191513591,2
551.0,445.0,24.9,0.0038241191513591,2
552.0,438.3,24.9,0.0038241191513591,2
553.0,445.5,24.9,0.0038241191513591,2
554.0,439.0,24.9,0.0038241191513591,2
555.0,439.0,24.9,0.0038241191513591,2
556.0,439.5,24.9,0.0038111307481562,2
557.0,443.3,24.9,0.0038154558880034,2
558.0,443.5,24.9,0.0037981812511967,2
559.0,444.0,24.9,0.0038068099312231,2
560.0,447.5,24.9,0.0038241191513591,2
561.0,445.5,24.9,0.0037981812511967,2
562.0,443.0,24.9,0.0037981812511967,2
563.0,438.0,24.9,0.0037981812511967,2
564.0,428.0,24.9,0.0037981812511967,2
565.0,431.0,24.9,0.0037981812511967,2
566.0,441.0,24.9,0.0037981812511967,2
567.0,446.0,24.9,0.0037981812511967,2
568.0,447.0,24.9,0.0037981812511967,2
569.0,439.0,24.9,0.0037981812511967,2
570.0,438.3,24.9,0.0037981812511967,2
571.0,442.0,24.9,0.0037981812511967,2
572.0,443.3,24.8,0.0037914221671785,2
573.0,448.0,24.8,0.0037828285765548,2
574.0,444.5,24.8,0.0037828285765548,2
575.0,443.3,24.8,0.0037914221671785,2
576.0,445.0,24.8,0.0037957254127113,2
577.0,445.0,24.7,0.0037947493066615,2
578.0,443.5,24.7,0.0037947493066615,2
579.0,439.0,24.7,0.0037947493066615,2
580.0,441.5,24.7,0.0037947493066615,2
581.0,441.3,24.6,0.0037844447512991,2
582.0,441.0,24.6,0.0037792926008756,2
583.0,441.0,24.6,0.0037792926008756,2
584.0,440.0,24.6,0.0037792926008756,2
585.0,436.0,24.6,0.0037792926008756,2
586.0,444.0,24.6,0.0037792926008756,2
587.0,442.0,24.6,0.0037792926008756,2
588.0,443.7,24.6,0.0037792926008756,2
589.0,439.5,24.6,0.0037792926008756,2
590.0,439.3,24.6,0.0037741405352878,2
591.0,443.5,24.6,0.0037715645343067,2
592.0,445.0,24.5,0.0037638366586111,2
593.0,441.5,24.5,0.0037638366586111,2
594.0,445.0,24.5,0.0037638366586111,2
595.0,444.5,24.5,0.0037638366586111,2
596.0,443.7,24.5,0.0037638366586111,2
597.0,445.5,24.5,0.0037638366586111,2
598.0,445.0,24.4,0.0037553362157961,2
599.0,443.5,24.4,0.0037553362157961,2
600.0,447.0,24.4,0.0037468360039198,2
601.0,444.0,24.4,0.0037468360039198,2
602.0,442.5,24.5,0.0037638366586111,2
603.0,445.0,24.4,0.0037525027861779,2
604.0,444.0,24.5,0.0037638366586111,2
605.0,440.0,24.4,0.0037468360039198,2
606.0,445.5,24.4,0.0037468360039198,2
607.0,444.5,24.4,0.0037468360039198,2
608.0,442.5,24.4,0.0037468360039198,2
609.0,444.0,24.4,0.0037468360039198,2
610.0,442.0,24.4,0.0037468360039198,2
611.0,442.7,24.4,0.0037416844727489,2
